Resource,Hotel,Review,Stance,Authenticity
Web,palmer,"['reservation', 'confirmation', 'hand', 'still', 'argue', 'registration', 'desk', 'price', 'reservation', 'try', 'charge', 'price', 'bill', 'slide', 'door', 'sorry', 'watch', 'room', 'give', 'understand', 'place', 'old', 'price', 'charge', 'indoor', 'plumbing', 'take', 'shower', 'tub', 'fill', 'water', 'drain', 'absolutely', 'redickulas', 'hilton', 'think', 'step', 'back', 'take', 'look', 'place', 'operate', 'registration', 'fail', 'parking', 'price', 'fail', 'plumbing', 'fail', 'thank', 'hilton', 'super', '8', 'experience', 'chicago']",negative,truthful
Web,palmer,"['palmer', 'house', 'beautiful', 'lobby', 'great', 'bar', 'restaurant', 'room', 'way', 'small', 'two', 'people', 'room', 'king', 'size', 'bed', 'barely', 'move', 'around', 'enough', 'room', 'two', 'suitcase', 'room', 'outdated-reminded', 'us', 'movie', 'shining', 'noisy', 'expect', 'quiet', 'stay', 'hear', 'everything', 'neighbor', 'say', 'mention', 'everything', 'happen', 'hallway', 'request', 'room', 'change', 'soon', 'check', 'room', 'originally', 'huge', 'square', 'cut', 'wall', 'expose', 'pipe', 'brick', 'dirt', 'dust', 'oh', 'construction', 'renovation', 'start', '7', 'week', 'never', 'stay', 'palmer', 'house', 'good', 'spend', 'dollar', 'different', 'hotel']",negative,truthful
Web,palmer,"['great', 'expectation', 'hotel', 'fugitive', 'wonderful', 'lobby', ""that's"", 'room', 'old', 'style', 'furniture', 'tv', 'century', 'minibar', 'wireless', 'internet', 'wireless', 'adapter', 'enough', 'number', 'room', 'guy', 'ignore', 'era', 'ipad', 'without', 'cable', 'connection', 'small', 'room', 'small', 'bathroom', 'rude', 'service', 'room', 'lose', 'credit', 'card', 'number', 'want', 'cash', 'delivery', 'breakfast', '20', 'dollar', 'robbery', 'business', 'center', '0,59', 'cent', 'minute', 'internet', 'connection', 'pay', 'use', 'word', 'excel', 'never']",negative,truthful
Web,palmer,"['hilton', 'hotel', 'unimpressed', 'room', 'incredibly', 'small', 'refrigirator', 'coffee', 'machine', 'coffee', 'tea', 'wifi', 'cost', 'arm', 'plus', 'side', 'starbucks', 'bottom', 'limit', 'opening', 'hour', 'lobby', 'nice', 'location', 'decent']",negative,truthful
Web,palmer,"['beautiful', 'historic', 'hotel', 'since', ""i'm"", 'historic', 'building', 'business', 'look', 'forward', 'stay', 'move', 'room', 'second', 'night', 'loud', 'party', 'adjacent', 'suite', 'escort', 'room', 'completely', 'tear', 'duct', 'work', 'torn', 'apart', 'bathroom', 'lamp', 'fixture', 'literally', 'fall', 'wall', 'mirror', 'tear', 'wall', 'etc', 'end', 'room', '20th', 'floor', 'much', 'nicer', 'yesterday', 'wait', '10', 'minute', 'elevator', 'two', 'separate', 'occasion', 'two', 'three', 'elevator', 'top', 'floor', 'work', 'two', 'elevator', 'skip', 'floor', 'stick', 'wait', 'ever', 'raise', 'hotel', 'staff', 'tell', 'old', 'hotel', 'basically', 'stuff', 'umm', 'old', 'building', 'problem', 'fixable', 'elevator', 'problem', 'anyone', 'care', 'enough', 'fix', 'thumb', 'way', 'stay', 'away', 'go', 'drake', 'knickerbocker', 'look', 'old', 'world', 'charm', 'sans', 'hassle']",negative,truthful
Web,palmer,"['heating', 'room', 'work', 'repair', 'depite', 'numerous', 'request', 'room', 'small', 'litter', 'bin', 'remain', 'bin', 'whole', 'stay', 'cleaner', 'make', 'bed', 'nothing', 'else', 'return', 'home', 'credit', 'card', 'statement', 'show', 'hotel', 'charge', '5', 'night', 'stay', 'despite', 'pre-paid', 'travel', 'agent', 'take', 'hotel', '2', 'month', 're-credit', 'card', 'without', 'apology', 'offer', 'pay', 'numerous', 'trans-atlantic', 'phone', 'call']",negative,truthful
MTurk,hilton,"['husband', 'satayed', 'two', 'night', 'hilton', 'chicago', 'enjoy', 'every', 'minute', 'bedroom', 'immaculate', 'linnens', 'soft', 'also', 'appreciate', 'free', 'wifi', 'could', 'stay', 'touch', 'friend', 'stay', 'chicago', 'bathroom', 'quite', 'spacious', 'love', 'smell', 'shampoo', 'provided-not', 'like', 'hotel', 'shampoo', 'service', 'amazing', 'absolutely', 'love', 'beautiful', 'indoor', 'pool', 'would', 'recommend', 'stay', 'anyone']",positive,deceptive
MTurk,hilton,"['hilton', 'chicago', 'amaze', 'close', 'almost', 'everything', 'chicago', 'offer', 'could', 'walk', 'lake', 'michigan', 'grant', 'park', 'niketown', 'watertower', 'place', 'etc', 'room', 'nice', 'refreshed', 'every', 'day', 'also', 'allow', 'pet', 'go', 'far', 'get', 'good', 'food', 'different', 'restaurant', 'right', 'overall', 'experience']",positive,deceptive
MTurk,hilton,"['excellent', 'hotel', 'heart', 'chicago', 'room', 'stay', 'great', 'view', 'lake', 'michigan', 'go', 'july', 'vacation', 'everything', 'easily', 'accesible', 'hotel', 'major', 'attraction', 'around', 'loop', 'area', 'also', 'get', 'great', 'deal', 'price', 'would', 'recommend', 'hotel', 'anyone', 'visit', 'chicago', 'right', 'spot', 'business', 'pleasure']",positive,deceptive
MTurk,hilton,"['stay', 'hilton', 'chicago', 'cousin', 'wed', 'service', 'impeccable', 'staff', 'attentive', 'respectful', 'careful', 'interrupt', 'guest', 'make', 'know', 'serve', 'dinner', 'chicken', 'wellington', 'die', 'chicken', 'perfect', 'moist', 'pastry', 'crust', 'flaky', 'crispy', 'even', 'pakistani', 'dinner', 'option', 'guest', 'amenity', 'great', 'open', 'bar', 'night', 'mimosa', 'brunch', 'buffet', 'well', 'would', 'love', 'wedding']",positive,deceptive
MTurk,hilton,"['downtown', 'chicago', 'hilton', 'best', 'combination', 'thing', 'look', 'hotel', 'perfect', 'location', 'us', 'like', 'shopping', 'us', 'prefer', 'tourist', 'attraction', 'stay', 'hilton', 'mean', 'essential', 'never', 'concern', 'always', 'room', 'clean', 'impeccably', 'neat', 'staff', 'friendly', 'capable', 'wireless', 'access', 'big', 'flat', 'screen', 'tv', 'added', 'plus', 'best', 'pet-friendly', 'hotel', 'something', 'unusual', 'big', 'city', '4', 'diamond', 'hotel', 'thanks', 'chicago', 'hilton', 'great', 'stay']",positive,deceptive
MTurk,hilton,"['chicago', 'hilton', 'great', 'hotel', 'stay', 'fantastic', 'hotel', 'place', 'heart', 'city', 'find', 'easy', 'walk', 'almost', 'everything', 'local', 'college', 'great', 'restaurant', 'surround', 'city', 'room', 'clean', 'staff', 'fun', 'helpful', ""can't"", 'really', 'say', 'anything', 'bad', 'place', 'great', 'time', 'great', 'place', 'stay']",positive,deceptive
MTurk,hilton,"['husband', 'stay', 'hilton', 'chicago', 'nice', 'stay', 'room', 'large', 'comfortable', 'view', 'lake', 'michigan', 'room', 'gorgeous', 'room', 'service', 'really', 'good', 'quick', 'eat', 'room', 'look', 'view', 'awesome', 'pool', 'really', 'nice', 'didnt', 'get', 'chance', 'use', 'great', 'location', 'downtown', 'chicago', 'attraction', 'theater', 'museum', 'friendly', 'staff', 'knowledgable', 'cant', 'go', 'wrong', 'stay']",positive,deceptive
MTurk,hilton,"['stay', 'superb', 'view', 'window', 'stun', 'look', 'could', 'see', 'beautiful', 'grant', 'park', 'room', 'nice', 'airy', 'feel', 'also', 'warm', 'inviting', 'bed', 'comfortable', 'wireless', 'internet', 'fast', 'effective', 'nice', 'especially', 'business', 'trip', 'hotel', 'walk', 'distance', 'museum', 'nice', 'vaca', 'overall', 'thouroughly', 'enjoy', 'stay']",positive,deceptive
MTurk,hilton,"['stay', 'weekend', 'visit', 'friend', 'town', 'little', 'pricey', 'definitely', 'worth', 'staff', 'super', 'friendly', 'pool', 'clean', 'well-maintained', 'even', 'really', 'good', 'veggie', 'burger', 'restaurant', 'downstairs', ""i'm"", 'vegetarian', 'plus', 'pay', 'room', 'lake', 'view', 'gorgeous', 'would', 'definitely', 'recommend']",positive,deceptive
MTurk,hilton,"['choose', 'stay', 'hilton', 'chicago', 'centralized', 'location', 'everything', 'family', 'want', 'town', 'locate', 'close', 'expect', 'bed', 'comfortable', ""can't"", 'remember', 'get', 'good', ""night's"", 'sleep', 'staff', 'friendly', 'hotel', 'ground', 'impeccably', 'keep', ""we'll"", 'return', 'hilton', 'chicago', 'next', 'time', ""we're"", 'town']",positive,deceptive
MTurk,hilton,"['hilton', 'chicago', 'one', 'best', 'hotel', 'ever', 'good', 'fortune', 'lodge', 'entire', 'life', 'extremely', 'luxirious', 'hotel', 'locate', 'cultural', 'michigan', 'avenue', 'mile', 'overlook', 'grant', 'park', 'lake', 'michigan', 'museum', 'campus', 'addition', 'overlook', 'wonderful', 'sight', 'also', 'locate', 'conveniently', 'close', ""chicago's"", 'convention', 'center', 'mccormick', 'place', 'convention', 'center', 'well', 'business', 'center', 'shopping', 'theatre', 'furthermore', 'myriad', 'attraction', 'close', 'hotel', 'millenium', 'park', 'buckingham', 'park', 'sears', 'tower', 'amenity', 'offer', 'hilton', 'chicago', 'hotel', 'include', '100', 'wireless', 'internet', 'access', 'guest', 'room', '27', 'inch', 'flat', 'screen', 'television', 'serenity', 'bed', 'two-line', 'direct', 'dial', 'phone', 'top', 'hotel', 'pet', 'friendly', ""i'll"", 'definitely', 'stay']",positive,deceptive
MTurk,hilton,"['hilton', 'hotel', 'help', 'us', 'make', 'trip', 'chicago', 'centrally', 'locate', 'near', 'chi', 'town', 'hot', 'spot', 'also', 'help', 'coordinate', 'discount', 'admission', 'various', 'attraction', 'hilton', 'classy', 'accommodation', 'return', 'early', 'convenience', 'business', 'pleasure']",positive,deceptive
MTurk,hilton,"['hotel', 'locate', 'right', 'hustle', 'bustle', 'city', 'chicago', 'ideal', 'corporate', 'executive', 'term', 'location', 'hotel', 'offer', 'spectacular', 'view', 'ocean', 'dining', 'room', 'spacious', 'make', 'eat', 'hotel', 'really', 'pleasant', 'experience', 'din', 'guest', 'experience', 'nice', 'ambiance', 'overlook', 'city', 'picturesque', 'especially', 'night', 'city', 'light', 'come', 'room', 'nice', 'spacious', 'allow', 'guest', 'get', 'work', 'do', 'desk', 'area', 'would', 'strongly', 'recommend', 'hotel', 'corporate', 'executive']",positive,deceptive
MTurk,hilton,"['stay', 'hilton', 'chicago', 'definetely', 'felt', 'like', 'vacation', 'sleep', 'big', 'wonderful', 'bed', 'felt', 'like', 'home', 'accommodation', 'hotel', 'beautiful', 'especially', 'enjoy', 'gym', 'staff', 'friendly', 'helpful', 'would', 'reccommend', 'hotel', 'anyone', 'look', 'home', 'away', 'home']",positive,deceptive
MTurk,hilton,"['last', 'week', 'stay', 'hilton', 'chicago', '4', 'day', '3', 'night', 'pleased', 'experience', 'soon', 'approach', 'front', 'desk', 'know', 'right', 'away', 'staff', 'friendly', 'courteous', 'give', 'list', 'local', 'attraction', 'museum', 'science', 'industry', 'broadcast', 'museum', 'ford', 'center', 'performing', 'art', 'willis', 'tower', 'stay', 'junior', 'suite', 'include', 'king', 'size', 'bed', '27', 'inch', 'television', 'non-allergenic', 'feather', 'pillow', 'variety', 'amenity', 'indoor', 'pool', 'rather', 'large', 'well', 'gym', 'include', 'countless', 'treadmill', 'even', 'jogging', 'track', 'eat', 'area', 'problem', 'hilton', 'chicago', 'home', 'kitty', ""o'sheas"", 'restaurant', 'offering', 'authentic', 'irish', 'fare', 'conclusion', 'wonderful', 'time', 'stay', 'wait', 'plan', 'return', 'trip', 'hilton', 'chicago']",positive,deceptive
MTurk,hilton,"['stay', 'hilton', 'chicago', 'pleasure', 'arrival', 'departure', 'staff', 'super', 'friendly', 'helpful', 'room', 'clean', 'location', 'fantastic', 'walk', 'track', 'especially', 'nice', 'touch', 'highly', 'recommended']",positive,deceptive
MTurk,hilton,"['great', 'hotel', 'go', 'weekend', 'wife', 'wonderful', 'time', 'hotel', 'one', 'clean', 'well', 'kept', 'hotel', 'stay', 'beautifull', 'location', 'michigan', 'ave', 'downtown', 'chicago', 'overlook', 'grant', 'park', 'beautifull', 'scenery', 'great', 'staff', 'wonderfull', 'food', 'well', 'would', 'recomend', 'hotel', 'anyone', 'look', 'nice', 'vacation', 'go', 'work']",positive,deceptive
MTurk,hilton,"['family', 'choose', 'stay', 'chicago', 'hilton', 'last', 'trip', 'city', 'want', 'something', 'luxurious', 'centrally-located', 'without', 'pay', 'exorbitant', 'price', 'honestly', 'say', 'make', 'excellent', 'decision', 'pick', 'hilton', 'staff', 'treat', 'us', 'well', 'room', 'clean', 'roomy', 'love', 'serenity', 'bed', 'hotel', 'stun', 'like', 'step', 'back', 'time', 'love', 'chicago', 'hilton', 'close', 'numerous', 'attraction', 'weather', 'lovely', 'great', 'walk', 'navy', 'pier', 'sears', 'tower', 'adler', 'planetarium', 'definitely', 'stay', 'hilton', 'next', 'time', 'chicago']",positive,deceptive
MTurk,hilton,"['hilton', 'chicago', 'awesome', 'room', 'clean', 'hotel', 'staff', 'professional', 'one', 'feature', 'like', 'room', 'internet', 'access', 'wire', 'wireless', 'consider', 'laptop', 'wireless', 'help', 'alot', 'food', 'good', 'quality', 'great', 'also', 'flat', 'screen', 'room', 'awesome', 'hotel', 'locaated', 'middle', 'alot', 'resturants', 'fin', 'dinning', 'also', 'enjoy', 'gym', 'much', 'overall', 'enjoy', 'stay', 'hilton', 'return', 'chicago']",positive,deceptive
MTurk,hilton,"['wife', 'recently', 'stay', 'hilton', 'chicago', 'vacation', ""can't"", 'recommend', 'enough', 'hotel', 'locate', 'right', 'michigan', 'avenue', 'downtown', 'chicago', 'right', 'next', 'ton', 'great', 'restaurant', 'store', 'room', 'spacious', 'elegant', 'modern', 'stylish', 'without', 'crazy', 'garish', 'especially', 'like', 'big', 'flat', 'screen', 'tv', 'comfy', 'bed', 'sleep', 'hotel', 'room', 'often', 'far', 'relax', 'problem', 'fall', 'asleep', 'highly', 'recommend', 'hilton', 'chicago', ""i'll"", 'definitely', 'stay']",positive,deceptive
MTurk,james,"['let', 'preface', 'say', 'absolutely', 'love', 'stay', 'hotel', 'choose', 'largely', 'location', 'really', 'love', 'walk', 'much', 'incredibly', 'pleased', 'situation', 'city', 'couple', 'block', 'away', 'several', 'museum', 'shopping', 'district', 'husband', 'mainly', 'venture', 'food', 'great', 'option', 'concierge', 'great', 'help', 'originally', 'book', 'king', 'guestroom', 'upon', 'arrival', 'upgrade', 'deluxe', 'king', 'guestroom', 'front', 'desk', 'everyone', 'remarkably', 'friendly', 'helpful', 'something', 'look', 'remember', 'go', 'stay', 'location', 'room', 'amaze', 'seriously', 'amaze', 'chic', 'love', 'headboard', 'bed', 'one', 'little', 'spot', 'dust', 'find', 'bathroom', 'gorgeous', 'make', 'full', 'use', 'two', 'bathrobe', 'closet', 'take', 'anything', 'snack', 'bar', 'look', 'delicious', 'dinner', 'david', ""burke's"", 'primehouse', 'cannot', 'recommend', 'ny', 'ribeye', 'highly', 'fantastic', 'dessert', 'brown', 'butter', 'corn', 'cake', ""i've"", 'try', 'replicate', 'dish', 'ever', 'since', 'get', 'home', ""i'm"", 'sad', 'say', 'get', 'chance', 'try', 'treatment', 'spa', 'asha', 'definitely', 'make', 'point', 'return', 'visit', 'james', 'chicago', 'make', 'trip', 'chicago', 'memorable', 'staff', 'friendly', 'hotel', 'beautiful', 'food', 'delicious', 'could', 'want']",positive,deceptive
MTurk,james,"[""i've"", 'stay', 'several', 'different', 'hotel', 'chicago', 'james', 'best', 'everything', 'need', 'walk', 'distance', 'find', 'convenient', 'stay', 'staff', 'concierge', 'desk', 'polite', 'offer', 'assistance', 'willingly', 'room', 'always', 'clean', 'bed', 'linen', 'well', 'nice', 'sheet', 'bed', 'thankfully', 'search', 'around', 'somewhere', 'stay', 'travel', ""i've"", 'find', 'favorite']",positive,deceptive
MTurk,james,"['one', 'best', 'hotel', 'ever', 'go', 'see', 'schedule', 'reception', 'party', 'amaze', 'architecture', 'building', 'interior', 'design', 'room', 'massive', 'spacing', 'provide', 'room', 'recommend', 'hotel', 'associate', 'hold', 'important', 'business', 'meeting', 'james', 'club', 'meeting', 'partake', 'nice', 'meal', 'drink', 'bring', 'next', 'point', 'james', 'best', 'food', 'ever', 'eat', 'james', 'private', 'club', 'feel', 'make', 'elite', 'upper', 'class', 'classy', 'elegant', 'customer', 'service', 'outstanding', 'recommend', 'hotel', 'anyone', 'need', 'hold', 'reception', 'business', 'meeting', 'need', 'day', 'spa', '5', 'star', 'way']",positive,deceptive
MTurk,james,"['stay', 'james', 'one', 'bedroom', 'apartment', 'two', 'week', 'chicago', 'visit', 'daughter', 'pre-arrival', 'assistant', 'incredibly', 'helpful', 'acquire', 'necessity', 'forget', 'pack', 'leave', 'room', 'later', 'week', 'treat', 'asha', 'massage', 'lengthy', 'list', 'delicious', 'spa', 'service', 'afterward', 'smell', 'wonderful', 'relaxed', ""i'd"", 'year', 'room', 'clean', 'modern', 'yet', 'warm', 'comfort', 'dark', 'wood', 'tone', 'lush', 'bedding', ""i'll"", 'certainly', 'stay', 'future']",positive,deceptive
MTurk,james,"['decide', 'stay', 'james', 'last', 'weekend', 'kid', 'reserve', 'family', 'adventurer', 'paul', 'frank', 'special', 'offer', 'hotel', 'entice', 'visitor', 'see', 'local', 'museum', 'aquarium', 'end', 'receive', '2', 'chicago', 'city', 'pass', 'ultimately', 'pay', '4', 'ticket', 'chicago', ""children's"", 'museum', 'kid', 'ball', 'end', 'day', 'milk', 'cooky', 'turn', 'service', 'special', 'pair', 'pajama', 'daughter', 'adore', 'great', 'weekend', 'kid', 'focus', 'adult', 'certainly', 'forgotten', 'since', 'great', 'breakfast', 'room', 'next', 'morning']",positive,deceptive
MTurk,james,"['stay', 'james', 'hotel', 'chicago', 'fantastic', 'hotel', 'clean', 'modern', 'everything', 'hop', 'staff', 'fabulous', 'go', 'beyond', 'expectation', 'need', 'met', 'recommend', 'hotel', 'friend', 'associate']",positive,deceptive
MTurk,james,"['want', 'stay', 'sleek', 'modern', 'hotel', 'give', 'amenity', 'conduct', 'business', 'james', 'hotel', 'chicago', 'place', 'superb', 'clean', 'line', 'sophistication', 'welcome', 'first', 'sight', 'follow', 'spacious', 'room', 'luxurious', 'linen', 'all-natural', ""kiehl's"", 'body', 'shampoo', 'lotion', 'absolutely', 'love', 'stay', 'james', 'hotel', 'downtown', 'chicago', 'bathroom', 'raise', 'sink', 'luxurious', 'amenity', 'would', 'want', 'absolutely', 'love', 'natural', 'wood', 'feel', 'mingle', 'modern', 'touch', 'felt', 'home', 'clean', 'modern', 'atmosphere', 'definitely', 'would', 'stay', 'plan', 'stay', 'james', 'new', 'york', 'well']",positive,deceptive
MTurk,james,"['really', 'unexpected', 'experience', 'far', 'hotel', 'accommodation', 'go', ""week's"", 'vacation', 'chicago', 'hear', 'several', 'recommendation', 'regard', 'lodging', 'james', 'chicago', 'mention', 'emphatically', 'expect', 'experience', 'comfort', 'luxury', 'customer', 'satisfaction', 'pleasantly', 'surprise', 'level', 'innovation', 'forward-thinking', 'employ', 'every', 'aspect', 'hotel', 'design', 'breathtaking', 'modern', 'clean', 'stylish', 'sexy', 'reflect', 'everywhere', 'lobby', 'shop', 'restaurant', 'stunning', 'guest', 'room', 'family', 'felt', 'energize', 'smartly', 'sleek', 'environment', 'impress', 'every', 'turn', 'sophisticated', 'take', 'hotel', 'decor', 'far', 'traditional', 'hotel', 'experience', 'like', 'move', 'chic', 'exclusive', 'downtown', 'apartment', 'truly', 'upscale', 'adventure', 'modern', 'luxury', 'living', 'impressive', ""hotel's"", 'overall', 'approach', 'guest', 'use', ""world's"", 'resource', 'offer', 'in-room', 'recycling', 'available', 'bicycle', 'guest', 'usage', 'james', 'offer', 'unique', 'perspective', 'place', 'world', 'gently', 'help', 'guest', 'assist', 'maintain', 'balance', 'ease', 'elegance', 'respect', 'show', 'area', 'support', 'artistic', 'organization', 'charity', 'program', 'merit', 'well', 'chicago-centric', 'package', 'compile', 'guest', 'make', 'best', 'stay', 'whether', 'weekend', 'week', 'long', 'james', 'chicago', 'definitely', 'choice', 'accommodation', 'whenever', 'revisit', 'chicago', 'fact', 'may', 'visit', 'solely', 'stay', 'james']",positive,deceptive
MTurk,james,"['need', 'james', ""can't"", 'tell', 'impressed', 'stay', 'james', 'chicago', 'hotel', 'come', 'town', 'week', 'long', 'business', 'conference', 'refer', 'james', 'friend', 'crisp', 'clean', 'contemporary', 'ambiance', 'make', 'feel', 'like', 'relaxed', 'vacation', 'rather', 'work', 'luxury', 'without', 'top', 'room', 'clean', 'comfortable', 'standard', 'comfortable', 'time', 'enjoy', 'relaxing', 'massage', 'spa', 'happy', 'hour', 'jbar', 'highly', 'recommend', 'dinner', 'david', 'burke', 'primehouse', 'customer', 'service', 'staff', 'member', 'front', 'desk', 'house', 'keep', 'bartender', 'excellent', 'plan', 'return', 'spring', 'vist', 'look', 'forward', 'another', 'phenomenal', 'experience']",positive,deceptive
MTurk,james,"['wonderful', 'time', 'james', 'hotel', 'business', 'chicago', 'room', 'modern', 'tasteful', 'well-kept', 'staff', 'responsive', 'efficient', 'perfect', 'place', 'unwind', 'work', 'day', 'also', 'provide', 'ideal', 'atmosphere', 'work']",positive,deceptive
MTurk,james,"['recently', 'husband', 'stay', 'james', 'chicago', 'night', 'town', 'take', 'musical', 'check', 'james', 'happily', 'surprise', 'customer', 'appreciation', 'delicious', 'room', 'service', 'room', 'spotless', 'supply', 'fresh', 'towel', 'everything', 'shower', 'spa', 'visit', 'gym', 'know', 'accept', 'pet', 'beforehand', ""would've"", 'great', 'environment', 'family', 'lapdog', 'stay', 'james', 'chicago', 'make', 'night', 'luxurious', 'outing', 'definite', 'stop', 'next', 'time', 'chicago']",positive,deceptive
MTurk,james,"['often', 'travel', 'business', 'always', 'try', 'stay', 'james', 'modern', 'design', 'lobby', 'restaurant', 'wood', 'glass', 'create', 'luxurious', 'atmosphere', 'streamlined', 'comfortable', 'room', 'design', 'give', 'upscale', 'aesthetic', 'like', 'penthouse', 'loft', 'apartment', 'availability', 'computer', 'coffee', 'james', 'business', 'center', 'mean', 'lug', 'laptop', 'around', 'hotel', 'james', 'provide', 'perfect', 'setting', 'business', 'traveler', 'cozy', 'place', 'retire', 'evening', 'ease', 'breakfast', 'service', 'room', 'mean', 'stress', 'rush', 'time', 'valuable', 'love', 'james']",positive,deceptive
MTurk,james,"['james', 'chicago', 'hotel', 'locate', 'right', 'heart', 'one', 'downtown', 'chicago', 'wonderful', 'hotel', 'many', 'classy', 'earth', ""boutique's"", 'view', 'breath-taking', 'hotel', 'warm', 'feeling', 'hotel', 'staff', 'excellent', 'hotel', 'situate', 'right', 'across', 'magnificent', 'mile', 'minute', 'away', 'world', 'famous', 'shopping', 'dining', 'fun', 'age', 'james', 'modern', 'luxurious', 'james', 'definately', 'hotel', 'would', 'recommend', 'go', 'back', 'year', 'come']",positive,deceptive
MTurk,james,"['stay', 'james', 'late', 'last', 'august', 'exceed', 'expectation', 'husband', 'chicago', 'business', 'trip', 'tag', 'along', 'time', 'away', 'day', 'day', 'life', 'enter', 'hotel', 'greet', 'acknowledge', 'minute', 'walk', 'door', 'staff', 'member', 'front', 'desk', 'extremely', 'friendly', 'meet', 'need', 'timely', 'manner', 'patiently', 'answer', 'question', 'lobby', 'clean', 'ambiance', 'impressive', 'room', 'also', 'clean', 'could', 'find', 'good', 'room', 'two', 'night', 'peace', 'quiet', 'bed', 'comfortable', 'bedding', 'type', 'could', 'slip', 'drift', 'awhile', 'since', 'stay', 'hotel', 'comforter', 'scratchy', 'thin', 'husband', 'actually', 'comment', 'see', 'sleep', 'soundly', 'month', 'bathroom', 'also', 'impressive', 'water', 'pressure', 'something', 'mess', 'get', 'perfect', 'heater', 'take', 'time', 'warm', 'even', 'though', 'bring', 'shampoo', 'conditioner', 'give', 'amenity', 'bathroom', 'try', 'like', 'everything', 'else', 'exceed', 'expectation', 'get', 'chance', 'check', 'conference', 'room', 'however', 'husband', 'nothing', 'great', 'thing', 'say', 'quality', 'facility', 'truly', 'enjoy', 'location', 'ambiance', 'hotel', 'ever', 'chicago', 'area', 'definitely', 'stay', 'hotel', 'meet', 'need', 'relaxation', 'business', 'pleasure']",positive,deceptive
MTurk,james,"['hotel', 'great', 'love', 'interior', 'design', 'room', 'customer', 'service', 'excellent', 'gym', 'spa', 'gorgeous', 'need', 'go', 'chicago', 'hotel', 'would', 'best', 'choice', 'also', 'check', 'website', 'special', 'offer', 'find', 'great', 'deal']",positive,deceptive
MTurk,james,"['james', 'hotel', 'chicago', 'far', 'one', 'best', 'hotel', 'family', 'ever', 'pleasure', 'stay', 'room', 'service', 'best', 'area', 'mention', 'spa', 'hotel', 'die', 'lobby', 'reception', 'area', 'contemporary', 'great', 'place', 'take', 'family', 'relax', 'would', 'recommend', 'hotel', 'anyone', '5', 'star']",positive,deceptive
MTurk,james,"['beautiful', 'hotel', 'inside', 'outside', 'room', 'comfortable', 'clean', 'hotel', 'make', 'experience', 'visit', 'city', 'even', 'wonderful', 'highly', 'recommend', 'anyone']",positive,deceptive
MTurk,james,"['husband', 'stay', 'james', 'chicago', 'hotel', 'anniversary', 'place', 'fantastic', 'know', 'soon', 'arrive', 'make', 'right', 'choice', 'room', 'beautiful', 'staff', 'attentive', 'wonderful', 'area', 'hotel', 'great', 'since', 'love', 'shop', 'ask', 'definatly', 'back', 'chicago', 'sure', 'back', 'james', 'chicago', 'betsy', 'louisville', 'ky']",positive,deceptive
MTurk,james,"['enjoy', 'stay', 'james', 'chicago', 'much', 'hotel', 'elegant', 'uber-modern', 'room', 'simply', 'exudes', 'class', 'never', 'stay', 'nice', 'hotel', 'honest', 'hotel', 'feature', 'upscale', 'restaurant', 'though', 'within', 'walk', 'distance', 'many', 'great', 'din', 'establishment', 'also', 'full-service', 'spa', 'hotel', 'surprising', 'thing', 'james', 'pet', 'allow', 'dog', 'stay', 'home', 'cool', 'also', 'lot', 'up-scale', 'amenity', 'like', 'valet', 'parking', '24', 'hour', 'room', 'service', '24', 'hour', 'concierge', 'shoe', 'shine', 'service', 'laundry', 'dry', 'cleaning', 'hotel', 'locate', 'right', 'magnificent', 'mile', 'location', 'absolutely', 'superb', 'literally', 'step', 'away', 'best', 'dining', 'shopping', 'world', 'would', 'recommend', 'james', 'anyone', 'business', 'look', 'stay', 'upscale', 'luxury', 'jaunt', 'chicago']",positive,deceptive
MTurk,james,"['great', 'hotel', 'went', 'see', 'museum', 'contemporary', 'art', 'great', 'hotel', 'almost', 'beat', 'room', 'even', 'hall', 'beautifully', 'do', 'great', 'service']",positive,deceptive
MTurk,monaco,"['hotel', 'monaco', 'luxurious', 'hotel', 'situate', 'heart', 'chicago', 'bloom', 'historical', 'elegance', 'combine', 'modern', 'day', 'amenity', 'pleasant', 'experience', 'stay', 'facility', 'perfectly', 'set', 'handle', 'business', 'traveler', 'sight', 'seer', 'convention', 'wedding', 'shopper', 'offer', 'top', 'notch', 'service', 'reservation', 'wed', 'planning', 'even', 'ask', 'good', 'local', 'restaurant', 'notice', 'world', 'traveler', 'welcome', 'employee', 'ability', 'speak', 'foreign', 'language', 'guest', 'room', 'offer', 'stylish', 'charm', 'relax', 'even', 'unrelaxable', 'room', ""spa's"", 'top', 'notch', 'room', 'service', 'second', 'none', 'south', 'water', 'kitchen', 'true', 'downtown', 'chicago', 'restaurant', 'offer', 'mid-west', 'american', 'dish', 'several', 'signature', 'cocktail', 'know', 'anytime', 'visit', 'chicago', 'hotel', 'monaco', 'place']",positive,deceptive
